order_id,customer_id,product_id,quantity,unit_price,order_date,delivery_status,payment_method,region,discount_applied,revenue,month
O164718,C00138,P0016,1.0,21.52,2025-07-06,delayed,Credit Card,East,0.0,21.52,2025-07
O578433,C00010,P0016,5.0,20.67,2025-07-06,delayed,Credit Card,Central,0.15,87.84750000000001,2025-07
O480138,C00062,P0008,5.0,16.82,2025-07-06,cancelled,Bank Transfer,West,0.15,71.485,2025-07
O862526,C00270,P0020,1.0,16.9,2025-07-06,delayed,Credit Card,South,0.1,15.209999999999999,2025-07
O165091,C00402,P0013,1.0,19.17,2025-07-06,delivered,Bank Transfer,West,0.15,16.2945,2025-07
O254586,C00280,P0023,2.0,35.74,2025-07-06,delayed,Credit Card,South,0.0,71.48,2025-07
O980226,C00222,P0022,3.0,45.06,2025-07-06,cancelled,Credit Card,South,0.05,128.421,2025-07
O149485,C00103,P0013,2.0,35.28,2025-07-06,cancelled,Credit Card,South,0.1,63.504000000000005,2025-07
O302375,C00027,P0005,5.0,39.66,2025-07-06,cancelled,Bank Transfer,East,0.0,198.29999999999998,2025-07
O478955,C00233,P0030,1.0,23.46,2025-07-06,delayed,Bank Transfer,Central,0.05,22.287,2025-07
O376103,C00104,P0013,1.0,11.59,2025-07-06,delivered,Credit Card,North,0.05,11.010499999999999,2025-07
O304075,C00492,P0026,3.0,15.58,2025-07-06,delivered,Credit Card,West,0.0,46.74,2025-07
O820127,C00173,P0015,2.0,14.78,2025-07-06,delivered,Bank Transfer,North,0.1,26.604,2025-07
O282237,C00476,P0018,1.0,15.54,2025-07-06,delayed,Bank Transfer,East,0.0,15.54,2025-07
O556620,C00380,P0017,3.0,23.58,2025-07-06,delivered,Credit Card,East,0.05,67.20299999999999,2025-07
O897490,C00224,P0011,1.0,11.42,2025-07-06,delayed,Credit Card,East,0.0,11.42,2025-07
O329988,C00074,P0013,1.0,11.49,2025-07-06,delayed,Credit Card,West,0.0,11.49,2025-07
O425237,C00323,P0028,4.0,28.58,2025-07-06,cancelled,Credit Card,Central,0.05,108.60399999999998,2025-07
O414837,C00162,P0006,5.0,13.59,2025-07-06,cancelled,Credit Card,South,0.05,64.5525,2025-07
O957791,C00363,P0014,2.0,40.55,2025-07-06,delivered,Bank Transfer,West,0.15,68.93499999999999,2025-07
O621541,C00172,P0026,3.0,49.14,2025-07-06,cancelled,Credit Card,Central,0.1,132.67800000000003,2025-07
O933699,C00275,P0005,1.0,23.07,2025-07-06,delivered,Paypal,Central,0.15,19.6095,2025-07
O604296,C00029,P0027,1.0,48.86,2025-07-06,delayed,Bank Transfer,South,0.15,41.531,2025-07
O680157,C00387,P0015,4.0,42.26,2025-07-06,delayed,Bank Transfer,East,0.05,160.588,2025-07
O461774,C00426,P0004,1.0,18.5,2025-07-06,delayed,Credit Card,Central,0.2,14.8,2025-07
O403556,C00130,P0007,1.0,26.8,2025-07-06,delivered,Bank Transfer,Central,0.0,26.8,2025-07
O879006,C00226,P0026,3.0,48.35,2025-07-06,delivered,Paypal,North,0.0,145.05,2025-07
O365274,C00374,P0018,1.0,48.12,2025-07-06,delayed,Credit Card,North,0.0,48.12,2025-07
O279280,C00100,P0022,1.0,20.28,2025-07-06,delayed,Credit Card,North,0.1,18.252000000000002,2025-07
O477423,C00396,P0019,1.0,22.61,2025-07-06,delivered,Credit Card,South,0.2,18.088,2025-07
O457749,C00063,P0009,1.0,38.52,2025-07-06,delayed,Bank Transfer,Central,0.1,34.668000000000006,2025-07
O594825,C00230,P0010,4.0,12.3,2025-07-06,delayed,Credit Card,North,0.1,44.28,2025-07
O386791,C00019,P0030,1.0,35.96,2025-07-06,delayed,Paypal,East,0.05,34.162,2025-07
O562891,C00380,P0015,4.0,47.98,2025-07-06,cancelled,Paypal,West,0.0,191.92,2025-07
O116202,C00007,P0028,4.0,49.83,2025-07-06,delayed,Credit Card,Central,0.2,159.45600000000002,2025-07
O842375,C00202,P0014,2.0,24.23,2025-07-06,delivered,Credit Card,Central,0.2,38.768,2025-07
O496961,C00039,P0019,5.0,15.69,2025-07-06,delayed,Paypal,West,0.0,78.45,2025-07
O533506,C00258,P0016,1.0,23.1,2025-07-06,delivered,Bank Transfer,East,0.15,19.635,2025-07
O910114,C00148,P0026,4.0,43.08,2025-07-06,delayed,Credit Card,South,0.15,146.47199999999998,2025-07
O729667,C00064,P0008,2.0,24.24,2025-07-06,delivered,Credit Card,West,0.15,41.208,2025-07
O748962,C00405,P0010,4.0,47.67,2025-07-06,delayed,Bank Transfer,East,0.0,190.68,2025-07
O775376,C00391,P0021,4.0,15.06,2025-07-06,delivered,Bank Transfer,Central,0.0,60.24,2025-07
O597049,C00198,P0010,2.0,14.16,2025-07-06,delivered,Paypal,Central,0.1,25.488,2025-07
O158674,C00217,P0019,4.0,17.63,2025-07-06,delivered,Bank Transfer,West,0.0,70.52,2025-07
O231427,C00447,P0011,1.0,17.21,2025-07-06,delivered,Bank Transfer,East,0.15,14.6285,2025-07
O185474,C00085,P0026,1.0,26.11,2025-07-06,delivered,Credit Card,East,0.0,26.11,2025-07
O518230,C00227,P0008,1.0,24.68,2025-07-06,delivered,Bank Transfer,Central,0.05,23.445999999999998,2025-07
O786852,C00273,P0015,3.0,45.91,2025-07-06,delivered,Credit Card,South,0.15,117.07049999999998,2025-07
O328584,C00251,P0020,4.0,42.7,2025-07-06,delivered,Paypal,West,0.0,170.8,2025-07
O205417,C00065,P0014,1.0,36.63,2025-07-06,delivered,Credit Card,West,0.1,32.967000000000006,2025-07
O404468,C00013,P0007,2.0,40.52,2025-07-06,delivered,Credit Card,North,0.2,64.83200000000001,2025-07
O682500,C00304,P0011,3.0,48.41,2025-07-06,delayed,Bank Transfer,South,0.05,137.96849999999998,2025-07
O796825,C00002,P0018,1.0,11.08,2025-07-06,delayed,Paypal,Central,0.2,8.864,2025-07
O327065,C00277,P0030,4.0,11.88,2025-07-06,delayed,Credit Card,North,0.2,38.016000000000005,2025-07
O709304,C00179,P0021,4.0,47.33,2025-07-06,delivered,Paypal,South,0.05,179.85399999999998,2025-07
O497207,C00447,P0021,5.0,11.57,2025-07-06,delayed,Credit Card,North,0.05,54.957499999999996,2025-07
O429135,C00340,P0018,3.0,31.08,2025-07-06,delivered,Credit Card,East,0.0,93.24,2025-07
O281282,C00262,P0022,5.0,8.06,2025-07-06,cancelled,Credit Card,South,0.2,32.24,2025-07
O738320,C00027,P0006,5.0,48.46,2025-07-06,delivered,Bank Transfer,South,0.1,218.07000000000002,2025-07
O986810,C00170,P0023,4.0,18.79,2025-07-06,delayed,Paypal,East,0.0,75.16,2025-07
O798191,C00405,P0011,3.0,24.98,2025-07-06,cancelled,Credit Card,East,0.0,74.94,2025-07
O380272,C00251,P0004,3.0,40.2,2025-07-06,delayed,Credit Card,South,0.0,120.60000000000001,2025-07
O587711,C00493,P0024,5.0,26.09,2025-07-06,delivered,Paypal,Central,0.2,104.36,2025-07
O943644,C00342,P0029,2.0,19.67,2025-07-06,cancelled,Paypal,West,0.0,39.34,2025-07
O792725,C00211,P0011,5.0,46.74,2025-07-06,delayed,Bank Transfer,East,0.1,210.33,2025-07
O202148,C00450,P0003,3.0,33.16,2025-07-06,delayed,Bank Transfer,West,0.1,89.532,2025-07
O954558,C00128,P0013,2.0,10.67,2025-07-06,delayed,Credit Card,West,0.1,19.206,2025-07
O190826,C00024,P0027,3.0,48.97,2025-07-06,delivered,Paypal,North,0.1,132.219,2025-07
O561191,C00366,P0027,4.0,30.05,2025-07-06,cancelled,Credit Card,North,0.0,120.2,2025-07
O671784,C00038,P0001,1.0,23.35,2025-07-06,cancelled,Credit Card,East,0.0,23.35,2025-07
O450954,C00320,P0015,3.0,44.96,2025-07-06,delivered,Paypal,East,0.0,134.88,2025-07
O454671,C00398,P0019,3.0,15.24,2025-07-06,cancelled,Credit Card,East,0.1,41.148,2025-07
O326132,C00032,P0022,2.0,14.4,2025-07-06,cancelled,Bank Transfer,West,0.0,28.8,2025-07
O271382,C00364,P0022,2.0,18.61,2025-07-06,delivered,Bank Transfer,East,0.15,31.636999999999997,2025-07
O973387,C00166,P0011,1.0,33.16,2025-07-06,delivered,Paypal,Central,0.05,31.501999999999995,2025-07
O345711,C00351,P0017,3.0,12.9,2025-07-06,cancelled,Credit Card,East,0.15,32.895,2025-07
O299003,C00116,P0011,2.0,10.29,2025-07-06,delayed,Paypal,North,0.1,18.522,2025-07
O171538,C00065,P0022,5.0,41.45,2025-07-06,delayed,Paypal,West,0.15,176.1625,2025-07
O207686,C00207,P0003,5.0,8.43,2025-07-06,delivered,Credit Card,Central,0.15,35.8275,2025-07
O853634,C00067,P0026,1.0,10.54,2025-07-06,delivered,Credit Card,East,0.1,9.485999999999999,2025-07
O176847,C00064,P0003,1.0,23.47,2025-07-06,cancelled,Credit Card,Central,0.15,19.949499999999997,2025-07
O828753,C00184,P0030,1.0,45.53,2025-07-06,delivered,Bank Transfer,South,0.2,36.424,2025-07
O905893,C00448,P0008,1.0,37.31,2025-07-06,cancelled,Paypal,West,0.0,37.31,2025-07
O143477,C00468,P0029,3.0,26.71,2025-07-06,delivered,Bank Transfer,East,0.1,72.117,2025-07
O858906,C00484,P0030,4.0,23.42,2025-07-06,delivered,Credit Card,South,0.0,93.68,2025-07
O845426,C00341,P0007,4.0,28.8,2025-07-06,cancelled,Paypal,West,0.0,115.2,2025-07
O690774,C00063,P0021,5.0,13.22,2025-07-06,delayed,Credit Card,South,0.0,66.10000000000001,2025-07
O839264,C00139,P0018,5.0,45.84,2025-07-06,delayed,Credit Card,Central,0.2,183.36,2025-07
O473557,C00442,P0028,3.0,47.68,2025-07-06,delayed,Credit Card,North,0.2,114.432,2025-07
O822237,C00040,P0029,4.0,36.49,2025-07-06,delayed,Credit Card,East,0.1,131.364,2025-07
O545074,C00120,P0009,4.0,37.67,2025-07-06,delivered,Credit Card,Central,0.0,150.68,2025-07
O665104,C00066,P0015,2.0,29.1,2025-07-06,cancelled,Bank Transfer,West,0.0,58.2,2025-07
O866970,C00284,P0008,3.0,10.17,2025-07-06,delayed,Credit Card,North,0.15,25.9335,2025-07
O819488,C00440,P0028,5.0,29.87,2025-07-06,delivered,Credit Card,Central,0.05,141.8825,2025-07
O770454,C00396,P0027,4.0,41.92,2025-07-06,delivered,Bank Transfer,South,0.1,150.912,2025-07
O263949,C00191,P0025,1.0,31.39,2025-07-06,delivered,Paypal,North,0.2,25.112000000000002,2025-07
O438777,C00270,P0020,3.0,48.52,2025-07-06,delayed,Paypal,West,0.05,138.28199999999998,2025-07
O683403,C00300,P0030,2.0,30.21,2025-07-06,cancelled,Credit Card,South,0.0,60.42,2025-07
O638262,C00216,P0004,4.0,42.86,2025-07-06,delivered,Credit Card,South,0.0,171.44,2025-07
O160204,C00500,P0028,5.0,37.12,2025-07-06,cancelled,Credit Card,North,0.2,148.48,2025-07
O795096,C00442,P0010,4.0,29.97,2025-07-06,delivered,Bank Transfer,West,0.15,101.898,2025-07
O734694,C00418,P0006,5.0,32.2,2025-07-06,delayed,Bank Transfer,South,0.0,161.0,2025-07
O434681,C00252,P0017,5.0,33.64,2025-07-06,delivered,Bank Transfer,North,0.05,159.79,2025-07
O632231,C00334,P0012,3.0,16.82,2025-07-06,delayed,Bank Transfer,South,0.1,45.414,2025-07
O797826,C00290,P0018,3.0,34.33,2025-07-06,cancelled,Bank Transfer,West,0.1,92.691,2025-07
O695313,C00061,P0026,3.0,30.74,2025-07-06,delivered,Bank Transfer,Central,0.0,92.22,2025-07
O837131,C00138,P0016,3.0,45.63,2025-07-06,delivered,Credit Card,West,0.0,136.89000000000001,2025-07
O809871,C00221,P0014,5.0,34.32,2025-07-06,cancelled,Credit Card,South,0.2,137.28,2025-07
O351931,C00186,P0026,4.0,10.3,2025-07-06,delayed,Bank Transfer,Central,0.05,39.14,2025-07
O874452,C00211,P0017,1.0,47.04,2025-07-06,delayed,Bank Transfer,North,0.0,47.04,2025-07
O302284,C00455,P0001,5.0,20.6,2025-07-06,cancelled,Credit Card,South,0.15,87.55,2025-07
O670445,C00302,P0026,1.0,10.92,2025-07-06,delayed,Credit Card,Central,0.15,9.282,2025-07
O529697,C00272,P0015,3.0,17.58,2025-07-06,delivered,Paypal,West,0.0,52.739999999999995,2025-07
O831300,C00106,P0011,5.0,26.17,2025-07-06,cancelled,Paypal,West,0.15,111.22250000000001,2025-07
O752579,C00240,P0009,1.0,9.79,2025-07-06,delivered,Credit Card,North,0.0,9.79,2025-07
O746517,C00418,P0003,5.0,40.91,2025-07-06,delayed,Bank Transfer,West,0.05,194.32249999999996,2025-07
O366098,C00305,P0026,2.0,12.53,2025-07-06,delayed,Credit Card,East,0.0,25.06,2025-07
O914450,C00236,P0025,4.0,18.07,2025-07-06,delivered,Paypal,North,0.0,72.28,2025-07
O704432,C00065,P0009,5.0,27.41,2025-07-06,delivered,Bank Transfer,South,0.0,137.05,2025-07
O886030,C00462,P0006,2.0,41.99,2025-07-06,delayed,Credit Card,South,0.1,75.58200000000001,2025-07
O788693,C00062,P0030,1.0,14.0,2025-07-06,delivered,Credit Card,East,0.2,11.200000000000001,2025-07
O685088,C00176,P0015,5.0,26.75,2025-07-06,delivered,Paypal,Central,0.15,113.6875,2025-07
O762308,C00491,P0010,1.0,32.61,2025-07-06,delayed,Credit Card,South,0.15,27.7185,2025-07
O897951,C00320,P0016,2.0,21.07,2025-07-06,delivered,Credit Card,Central,0.1,37.926,2025-07
O500527,C00050,P0028,5.0,19.46,2025-07-06,delivered,Credit Card,West,0.05,92.435,2025-07
O890022,C00378,P0012,3.0,42.93,2025-07-06,delivered,Bank Transfer,Central,0.0,128.79,2025-07
O151618,C00378,P0002,1.0,39.87,2025-07-06,delayed,Paypal,East,0.15,33.8895,2025-07
O789588,C00491,P0015,3.0,18.89,2025-07-06,delayed,Bank Transfer,South,0.0,56.67,2025-07
O338592,C00108,P0003,1.0,12.4,2025-07-06,cancelled,Paypal,East,0.0,12.4,2025-07
O305911,C00311,P0023,4.0,22.97,2025-07-06,delivered,Bank Transfer,Central,0.2,73.504,2025-07
O800370,C00150,P0008,1.0,16.96,2025-07-06,cancelled,Bank Transfer,Central,0.1,15.264000000000001,2025-07
O728584,C00428,P0029,1.0,19.72,2025-07-06,delayed,Bank Transfer,West,0.15,16.761999999999997,2025-07
O264605,C00317,P0005,1.0,22.21,2025-07-06,delivered,Paypal,South,0.0,22.21,2025-07
O570770,C00166,P0011,4.0,8.26,2025-07-06,delivered,Bank Transfer,South,0.0,33.04,2025-07
O283683,C00431,P0010,5.0,43.7,2025-07-06,delayed,Bank Transfer,South,0.05,207.575,2025-07
O598870,C00067,P0027,3.0,27.79,2025-07-06,delayed,Credit Card,Central,0.15,70.8645,2025-07
O820814,C00073,P0014,2.0,20.73,2025-07-06,delayed,Paypal,East,0.15,35.241,2025-07
O120685,C00133,P0029,2.0,35.46,2025-07-06,delivered,Credit Card,South,0.0,70.92,2025-07
O858215,C00097,P0026,5.0,25.32,2025-07-06,delivered,Credit Card,South,0.05,120.27,2025-07
O877112,C00059,P0019,2.0,19.5,2025-07-06,delayed,Credit Card,West,0.0,39.0,2025-07
O963154,C00408,P0026,5.0,44.56,2025-07-06,delivered,Credit Card,Central,0.05,211.66,2025-07
O979349,C00053,P0008,2.0,20.85,2025-07-06,delayed,Credit Card,North,0.1,37.53,2025-07
O473088,C00056,P0010,3.0,22.79,2025-07-06,delivered,Bank Transfer,South,0.0,68.37,2025-07
O303288,C00245,P0024,1.0,31.79,2025-07-06,delayed,Credit Card,West,0.0,31.79,2025-07
O323450,C00062,P0006,2.0,49.68,2025-07-06,delayed,Credit Card,East,0.0,99.36,2025-07
O896121,C00142,P0027,1.0,44.98,2025-07-06,delivered,Bank Transfer,North,0.15,38.233,2025-07
O124376,C00468,P0019,2.0,25.47,2025-07-06,delivered,Credit Card,Central,0.2,40.752,2025-07
O820528,C00474,P0009,2.0,47.93,2025-07-06,delivered,Credit Card,South,0.05,91.067,2025-07
O624984,C00227,P0021,2.0,29.56,2025-07-06,delayed,Bank Transfer,East,0.05,56.163999999999994,2025-07
O454559,C00443,P0006,4.0,44.57,2025-07-06,delivered,Paypal,North,0.2,142.624,2025-07
O447054,C00238,P0007,1.0,17.27,2025-07-06,cancelled,Paypal,South,0.0,17.27,2025-07
O430266,C00104,P0016,2.0,28.57,2025-07-06,cancelled,Paypal,West,0.0,57.14,2025-07
O770892,C00050,P0007,1.0,45.67,2025-07-06,cancelled,Credit Card,South,0.2,36.536,2025-07
O941026,C00382,P0016,5.0,9.83,2025-07-06,delayed,Bank Transfer,West,0.05,46.692499999999995,2025-07
O763778,C00169,P0013,2.0,31.73,2025-07-06,cancelled,Paypal,East,0.2,50.768,2025-07
O358431,C00105,P0021,4.0,10.31,2025-07-06,cancelled,Bank Transfer,North,0.2,32.992000000000004,2025-07
O359398,C00312,P0026,3.0,27.2,2025-07-06,cancelled,Paypal,North,0.1,73.44,2025-07
O588589,C00313,P0017,1.0,14.13,2025-07-06,delivered,Bank Transfer,West,0.0,14.13,2025-07
O122651,C00456,P0029,4.0,26.13,2025-07-06,delivered,Paypal,Central,0.0,104.52,2025-07
O289432,C00232,P0004,4.0,45.53,2025-07-06,delayed,Paypal,North,0.0,182.12,2025-07
O849110,C00326,P0030,3.0,44.11,2025-07-06,delayed,Credit Card,North,0.15,112.48049999999998,2025-07
O572526,C00113,P0013,5.0,22.91,2025-07-06,delayed,Credit Card,East,0.2,91.64,2025-07
O936057,C00046,P0024,5.0,40.54,2025-07-06,delayed,Credit Card,West,0.0,202.7,2025-07
O112464,C00495,P0016,1.0,21.4,2025-07-06,delayed,Credit Card,West,0.15,18.189999999999998,2025-07
O176495,C00021,P0020,3.0,21.37,2025-07-06,delivered,Bank Transfer,East,0.05,60.9045,2025-07
O823650,C00324,P0029,3.0,29.44,2025-07-06,delayed,Credit Card,South,0.2,70.656,2025-07
O708060,C00471,P0023,5.0,12.37,2025-07-06,delivered,Paypal,East,0.15,52.57249999999999,2025-07
O838846,C00357,P0028,2.0,42.77,2025-07-06,delivered,Paypal,West,0.1,76.986,2025-07
O550873,C00045,P0012,2.0,9.64,2025-07-06,delivered,Credit Card,North,0.1,17.352,2025-07
O498988,C00381,P0008,2.0,11.64,2025-07-06,cancelled,Credit Card,West,0.0,23.28,2025-07
O425996,C00289,P0022,3.0,27.32,2025-07-06,delayed,Credit Card,West,0.2,65.56800000000001,2025-07
O369881,C00269,P0029,1.0,25.98,2025-07-06,delayed,Paypal,South,0.0,25.98,2025-07
O815580,C00108,P0001,4.0,49.21,2025-07-06,delayed,Bank Transfer,East,0.15,167.314,2025-07
O120380,C00048,P0010,4.0,44.11,2025-07-06,delivered,Paypal,South,0.1,158.796,2025-07
O275128,C00334,P0015,2.0,22.88,2025-07-06,delayed,Credit Card,East,0.0,45.76,2025-07
O156206,C00009,P0005,5.0,36.32,2025-07-06,delayed,Bank Transfer,East,0.15,154.35999999999999,2025-07
O407115,C00295,P0014,2.0,29.08,2025-07-06,delivered,Credit Card,South,0.15,49.43599999999999,2025-07
O865132,C00059,P0003,4.0,36.42,2025-07-06,delivered,Paypal,South,0.15,123.828,2025-07
O992790,C00352,P0009,3.0,31.0,2025-07-06,delivered,Bank Transfer,West,0.0,93.0,2025-07
O167008,C00144,P0013,5.0,27.87,2025-07-06,delivered,Paypal,West,0.2,111.48,2025-07
O384699,C00174,P0007,5.0,16.54,2025-07-06,cancelled,Bank Transfer,North,0.2,66.16,2025-07
O775987,C00279,P0024,4.0,14.57,2025-07-06,delayed,Bank Transfer,East,0.2,46.624,2025-07
O871258,C00158,P0013,1.0,8.8,2025-07-06,cancelled,Credit Card,North,0.2,7.040000000000001,2025-07
O657370,C00327,P0030,1.0,36.47,2025-07-06,delivered,Bank Transfer,East,0.2,29.176000000000002,2025-07
O103110,C00198,P0006,3.0,19.87,2025-07-06,delayed,Credit Card,South,0.2,47.688,2025-07
O859662,C00208,P0025,3.0,27.81,2025-07-06,delivered,Credit Card,West,0.2,66.744,2025-07
O379582,C00353,P0029,1.0,15.74,2025-07-06,cancelled,Paypal,South,0.0,15.74,2025-07
O638303,C00464,P0025,1.0,17.17,2025-07-06,delayed,Paypal,North,0.0,17.17,2025-07
O184957,C00473,P0006,3.0,19.48,2025-07-06,delivered,Paypal,East,0.0,58.44,2025-07
O327026,C00045,P0026,5.0,24.79,2025-07-06,delayed,Credit Card,South,0.1,111.55499999999999,2025-07
O204148,C00183,P0007,1.0,9.8,2025-07-06,delivered,Bank Transfer,West,0.1,8.82,2025-07
O362682,C00385,P0025,3.0,46.74,2025-07-06,delivered,Credit Card,North,0.0,140.22,2025-07
O792284,C00301,P0023,5.0,38.28,2025-07-06,delivered,Credit Card,East,0.1,172.26000000000002,2025-07
O196568,C00151,P0026,3.0,23.68,2025-07-06,cancelled,Credit Card,South,0.15,60.38399999999999,2025-07
O793254,C00302,P0007,3.0,27.83,2025-07-06,delayed,Bank Transfer,East,0.0,83.49,2025-07
O142459,C00263,P0004,5.0,46.32,2025-07-06,delivered,Credit Card,Central,0.05,220.01999999999998,2025-07
O501728,C00456,P0004,3.0,46.35,2025-07-06,delivered,Bank Transfer,South,0.05,132.0975,2025-07
O563413,C00240,P0009,4.0,33.18,2025-07-06,delivered,Credit Card,Central,0.1,119.44800000000001,2025-07
O891725,C00185,P0024,4.0,15.37,2025-07-06,delivered,Paypal,East,0.2,49.184,2025-07
O269763,C00054,P0028,4.0,35.51,2025-07-06,delivered,Credit Card,Central,0.1,127.836,2025-07
O235806,C00500,P0011,5.0,46.72,2025-07-06,delayed,Credit Card,West,0.15,198.56,2025-07
O143970,C00033,P0010,2.0,29.41,2025-07-06,delayed,Bank Transfer,West,0.2,47.056000000000004,2025-07
O770065,C00396,P0018,2.0,19.46,2025-07-06,delivered,Paypal,South,0.2,31.136000000000003,2025-07
O877142,C00198,P0019,1.0,47.47,2025-07-06,delayed,Paypal,North,0.1,42.723,2025-07
O629967,C00141,P0016,3.0,30.63,2025-07-06,cancelled,Paypal,East,0.0,91.89,2025-07
O789387,C00307,P0001,5.0,38.41,2025-07-06,delivered,Bank Transfer,South,0.0,192.04999999999998,2025-07
O243534,C00259,P0002,1.0,26.84,2025-07-06,delayed,Credit Card,North,0.05,25.497999999999998,2025-07
O285690,C00163,P0012,1.0,27.71,2025-07-06,delayed,Bank Transfer,South,0.05,26.3245,2025-07
O793209,C00028,P0011,2.0,44.61,2025-07-06,delayed,Credit Card,North,0.15,75.837,2025-07
O651525,C00243,P0008,3.0,23.08,2025-07-06,delivered,Credit Card,East,0.0,69.24,2025-07
O691712,C00151,P0010,5.0,26.86,2025-07-06,cancelled,Credit Card,Central,0.0,134.3,2025-07
O374860,C00020,P0003,4.0,21.14,2025-07-06,delayed,Credit Card,West,0.05,80.332,2025-07
O403638,C00108,P0027,5.0,19.22,2025-07-06,delayed,Credit Card,North,0.1,86.49,2025-07
O323924,C00457,P0030,5.0,15.8,2025-07-06,delivered,Credit Card,East,0.15,67.14999999999999,2025-07
O929114,C00208,P0018,4.0,48.03,2025-07-06,delivered,Paypal,East,0.05,182.51399999999998,2025-07
O854947,C00143,P0013,2.0,39.47,2025-07-06,delayed,Paypal,West,0.1,71.046,2025-07
O667600,C00437,P0002,2.0,31.96,2025-07-06,delivered,Paypal,West,0.2,51.136,2025-07
O578868,C00244,P0018,3.0,38.41,2025-07-06,delivered,Credit Card,East,0.05,109.46849999999999,2025-07
O508301,C00053,P0002,4.0,33.87,2025-07-06,delayed,Credit Card,West,0.1,121.93199999999999,2025-07
O589213,C00100,P0024,4.0,41.25,2025-07-06,cancelled,Paypal,East,0.1,148.5,2025-07
O436218,C00139,P0022,4.0,18.64,2025-07-06,delivered,Credit Card,West,0.2,59.648,2025-07
O557455,C00316,P0015,2.0,14.35,2025-07-06,delivered,Credit Card,Central,0.0,28.7,2025-07
O329607,C00193,P0027,2.0,26.84,2025-07-06,delayed,Paypal,West,0.15,45.628,2025-07
O738737,C00462,P0025,5.0,24.97,2025-07-06,delayed,Credit Card,Central,0.1,112.365,2025-07
O130495,C00359,P0028,5.0,21.59,2025-07-06,delayed,Paypal,Central,0.0,107.95,2025-07
O404741,C00459,P0009,4.0,9.49,2025-07-06,delivered,Paypal,Central,0.15,32.266,2025-07
O408907,C00400,P0009,1.0,21.5,2025-07-06,cancelled,Credit Card,East,0.05,20.425,2025-07
O815716,C00047,P0017,2.0,14.59,2025-07-06,delivered,Credit Card,Central,0.15,24.803,2025-07
O441373,C00484,P0028,1.0,49.18,2025-07-06,delivered,Paypal,North,0.2,39.344,2025-07
O563418,C00291,P0017,1.0,27.55,2025-07-06,cancelled,Credit Card,East,0.0,27.55,2025-07
O772472,C00358,P0027,2.0,24.3,2025-07-06,cancelled,Bank Transfer,Central,0.0,48.6,2025-07
O652944,C00051,P0028,1.0,18.25,2025-07-06,delivered,Bank Transfer,North,0.0,18.25,2025-07
O333425,C00421,P0015,2.0,25.84,2025-07-06,delayed,Paypal,North,0.05,49.096,2025-07
O572079,C00092,P0003,5.0,32.09,2025-07-06,delivered,Paypal,South,0.15,136.38250000000002,2025-07
O304458,C00264,P0003,3.0,40.0,2025-07-06,delayed,Bank Transfer,North,0.2,96.0,2025-07
O334583,C00396,P0004,5.0,23.97,2025-07-06,cancelled,Bank Transfer,East,0.0,119.85,2025-07
O218113,C00276,P0010,1.0,33.54,2025-07-06,delayed,Paypal,South,0.15,28.508999999999997,2025-07
O675709,C00475,P0030,5.0,14.9,2025-07-06,delivered,Credit Card,East,0.05,70.77499999999999,2025-07
O852495,C00295,P0001,4.0,48.83,2025-07-06,delayed,Credit Card,North,0.1,175.788,2025-07
O114581,C00453,P0013,1.0,36.15,2025-07-06,delivered,Bank Transfer,Central,0.1,32.535,2025-07
O869739,C00303,P0012,2.0,49.68,2025-07-06,delayed,Bank Transfer,East,0.2,79.488,2025-07
O627371,C00035,P0001,3.0,12.94,2025-07-06,delayed,Credit Card,West,0.2,31.056,2025-07
O446256,C00376,P0005,5.0,47.72,2025-07-06,delayed,Bank Transfer,Central,0.0,238.6,2025-07
O629295,C00282,P0009,4.0,33.63,2025-07-06,delivered,Bank Transfer,East,0.2,107.61600000000001,2025-07
O660778,C00242,P0014,2.0,34.31,2025-07-06,delayed,Bank Transfer,South,0.05,65.18900000000001,2025-07
O682145,C00130,P0013,4.0,37.01,2025-07-06,cancelled,Credit Card,Central,0.15,125.83399999999999,2025-07
O520047,C00222,P0011,5.0,46.56,2025-07-06,cancelled,Bank Transfer,West,0.05,221.16,2025-07
O552647,C00355,P0018,3.0,43.68,2025-07-06,delivered,Credit Card,West,0.15,111.38399999999999,2025-07
O900419,C00015,P0014,4.0,38.94,2025-07-06,delayed,Bank Transfer,North,0.0,155.76,2025-07
O827688,C00329,P0014,4.0,32.67,2025-07-06,cancelled,Credit Card,West,0.1,117.61200000000001,2025-07
O219948,C00120,P0006,5.0,41.84,2025-07-06,delayed,Credit Card,Central,0.2,167.36,2025-07
O425141,C00016,P0002,2.0,40.42,2025-07-06,delivered,Paypal,South,0.2,64.67200000000001,2025-07
O161630,C00173,P0002,1.0,20.6,2025-07-06,delayed,Bank Transfer,South,0.1,18.540000000000003,2025-07
O103312,C00314,P0005,3.0,43.69,2025-07-06,delayed,Paypal,West,0.15,111.4095,2025-07
O242110,C00232,P0012,5.0,37.76,2025-07-06,delayed,Credit Card,North,0.05,179.35999999999999,2025-07
O356090,C00342,P0005,4.0,37.84,2025-07-06,delayed,Credit Card,Central,0.15,128.656,2025-07
O102182,C00021,P0002,2.0,24.4,2025-07-06,delivered,Credit Card,South,0.0,48.8,2025-07
O879346,C00014,P0023,2.0,37.05,2025-07-06,cancelled,Credit Card,East,0.0,74.1,2025-07
